subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
18,blindfold,blindfold,2,3,0,3/5/15 18:22,3,1.20E+00,1,1,3.35,3.8,4,1,4,1  2  1,-1,1.01E+01
18,blindfold,blindfold,2,4,0,3/5/15 18:22,2.30E+00,1.20E+00,2,1,1.96,2.42,5,1,5,1  3  1,-1,8.76E+00
18,blindfold,blindfold,2,5,0,3/5/15 18:22,3.74E+00,1.20E+00,3,1,2.81,3.28,8,1,8,2  3  3,-1,9.62E+00
18,blindfold,blindfold,2,6,0,3/5/15 18:22,5.28E+00,1.20E+00,4,1,1.31,2.03,11,1,11,4  5  2,-1,8.53E+00
18,blindfold,blindfold,2,7,0,3/5/15 18:22,6.90E+00,1.20E+00,5,1,3.87,4.58,10,1,10,3  1  6,-1,1.11E+01
18,blindfold,blindfold,2,8,0,3/5/15 18:22,8.59E+00,1.20E+00,6,1,10.11,10.99,18,1,18,8  5  5,-1,1.76E+01
18,blindfold,blindfold,2,9,0,3/5/15 18:22,1.03E+01,1.20E+00,7,1,17.66,18.33,21,1,21,4  8  9,-1,2.50E+01
18,blindfold,blindfold,2,10,0,3/5/15 18:22,1.21E+01,1.20E+00,8,1,8.13,8.89,31,1,31,13  10   8,-1,1.54E+01
18,blindfold,blindfold,2,11,0,3/5/15 18:22,1.40E+01,1.20E+00,9,1,6.89,7.69,31,1,31,8  13  10,-1,1.42E+01
18,blindfold,blindfold,2,12,0,3/5/15 18:22,1.58E+01,1.20E+00,10,1,12.28,13.07,32,1,32,4  13  15,-1,1.99E+01
18,blindfold,blindfold,2,13,0,3/5/15 18:22,1.78E+01,1.20E+00,11,0,17.46,18.26,32,1,45,19  13  13,-1,2.51E+01
18,blindfold,blindfold,2,14,0,3/5/15 18:22,1.58E+01,1.20E+00,10,1,13.27,14.02,35,1,35,4  15  16,-1,2.09E+01
18,blindfold,blindfold,2,15,0,3/5/15 18:22,1.78E+01,1.20E+00,11,0,22.22,23.16,39,1,40,15   6  19,-1,3.00E+01
18,blindfold,blindfold,2,16,0,3/5/15 18:22,1.58E+01,1.20E+00,10,0,28.67,29.44,36,1,35,7  15  13,-1,3.63E+01
18,blindfold,blindfold,2,17,0,3/5/15 18:22,1.40E+01,1.20E+00,9,1,23.27,23.94,22,1,22,6   2  14,-1,3.05E+01
18,blindfold,blindfold,2,18,0,3/5/15 18:22,1.58E+01,1.20E+00,10,1,13.18,13.9,26,1,26,16   1   9,-1,2.05E+01
18,blindfold,blindfold,2,19,0,3/5/15 18:22,1.78E+01,1.20E+00,11,0,19.42,20.32,34,1,38,6  17  15,-1,2.72E+01
18,blindfold,blindfold,2,20,0,3/5/15 18:22,1.58E+01,1.20E+00,10,1,19.2,20.08,37,1,37,9  13  15,-1,2.69E+01
18,blindfold,blindfold,2,21,0,3/5/15 18:22,1.78E+01,1.20E+00,11,1,26.57,27.38,38,1,38,8  11  19,-1,3.40E+01
18,blindfold,blindfold,2,22,0,3/5/15 18:22,1.97E+01,1.20E+00,12,1,19.17,19.96,48,1,48,15  21  12,-1,2.68E+01
18,blindfold,blindfold,2,23,0,3/5/15 18:22,2.17E+01,1.20E+00,13,1,8.62,9.4,51,1,51,9  22  20,-1,1.61E+01
18,blindfold,blindfold,2,24,0,3/5/15 18:22,2.37E+01,1.20E+00,14,0,30,30.17,-1,1,67,19  25  23,-1,3.71E+01
18,blindfold,blindfold,2,25,0,3/5/15 18:22,2.17E+01,1.20E+00,13,1,7.47,8.3,60,1,60,16  22  22,-1,1.52E+01
18,blindfold,blindfold,2,26,0,3/5/15 18:22,2.37E+01,1.20E+00,14,1,22.11,22.99,43,1,43,14   4  25,-1,3.00E+01
18,interference,interference,4,1,1,3/5/15 18:52,3,1.20E+00,1,1,14.86,15.51,9,1,9,3  2  4,98,2.03E+01
18,interference,interference,4,2,1,3/5/15 18:52,3,1.20E+00,1,1,5.51,6.06,6,1,6,2  2  2,94,8.84E+00
18,interference,interference,4,3,1,3/5/15 18:52,3,1.20E+00,1,1,14.9,15.49,5,1,5,1  2  2,94,1.84E+01
18,interference,interference,4,4,1,3/5/15 18:52,2.30E+00,1.20E+00,2,1,8.56,9.07,5,1,5,1  2  2,94,1.20E+01
18,interference,interference,4,5,1,3/5/15 18:52,3.74E+00,1.20E+00,3,1,16.33,16.94,8,1,8,3  1  4,99,2.02E+01
18,interference,interference,4,6,1,3/5/15 18:52,5.28E+00,1.20E+00,4,1,5.71,6.5,12,1,12,5  1  6,59,9.85E+00
18,interference,interference,4,7,1,3/5/15 18:52,6.90E+00,1.20E+00,5,1,11.46,12.07,9,1,9,2  1  6,97,1.51E+01
18,interference,interference,4,8,1,3/5/15 18:52,8.59E+00,1.20E+00,6,0,17.81,18.62,34,1,24,9  8  7,96,2.19E+01
18,interference,interference,4,9,1,3/5/15 18:52,6.90E+00,1.20E+00,5,1,6.93,7.76,17,1,17,7  5  5,56,1.12E+01
18,interference,interference,4,10,1,3/5/15 18:52,8.59E+00,1.20E+00,6,1,7.66,8.37,22,1,22,8  7  7,81,1.17E+01
18,interference,interference,4,11,1,3/5/15 18:52,1.03E+01,1.20E+00,7,0,30,30.36,-1,1,16,6  1  9,98,3.37E+01
18,interference,interference,4,12,1,3/5/15 18:52,8.59E+00,1.20E+00,6,1,7.19,7.95,14,1,14,1   3  10,68,1.11E+01
18,interference,interference,4,13,1,3/5/15 18:52,1.03E+01,1.20E+00,7,1,6.7,7.53,24,1,24,10  11   3,85,1.07E+01
18,interference,interference,4,14,1,3/5/15 18:52,1.21E+01,1.20E+00,8,0,11.38,12.19,23,1,21,11   9   1,95,1.55E+01
18,interference,interference,4,15,1,3/5/15 18:52,1.03E+01,1.20E+00,7,0,20.27,21.07,26,1,22,6  11   5,52,2.45E+01
18,interference,interference,4,16,1,3/5/15 18:52,8.59E+00,1.20E+00,6,0,7.28,8.14,27,1,25,8  8  9,66,1.12E+01
18,interference,interference,4,17,1,3/5/15 18:52,6.90E+00,1.20E+00,5,1,8.46,9.19,16,1,16,7  7  2,63,1.24E+01
18,interference,interference,4,18,1,3/5/15 18:52,8.59E+00,1.20E+00,6,1,6.45,7.24,10,1,10,1  1  8,70,1.03E+01
18,interference,interference,4,19,1,3/5/15 18:52,1.03E+01,1.20E+00,7,1,3.6,4.39,29,1,29,10  10   9,69,7.54E+00
18,interference,interference,4,20,1,3/5/15 18:52,1.21E+01,1.20E+00,8,1,15.61,16.38,21,1,21,3   5  13,84,1.98E+01
18,interference,interference,4,21,1,3/5/15 18:52,1.40E+01,1.20E+00,9,1,5.11,5.97,28,1,28,13  13   2,70,9.28E+00
18,interference,interference,4,22,1,3/5/15 18:52,1.58E+01,1.20E+00,10,0,-1,-1,-1,1,30,8   7  15,4,2.23E+01
18,interference,interference,4,23,1,3/5/15 18:52,1.40E+01,1.20E+00,9,0,20.08,20.81,32,1,33,6  13  14,99,2.44E+01
18,interference,interference,4,24,1,3/5/15 18:52,1.21E+01,1.20E+00,8,1,22.64,23.49,18,1,18,2   3  13,91,2.67E+01
18,interference,interference,4,25,1,3/5/15 18:52,1.40E+01,1.20E+00,9,1,9.07,9.86,18,1,18,1  13   4,88,1.33E+01
18,interference,interference,4,26,1,3/5/15 18:52,1.58E+01,1.20E+00,10,0,20.21,20.91,20,1,23,4   2  17,96,2.43E+01
18,interference,interference,4,27,1,3/5/15 18:52,1.40E+01,1.20E+00,9,1,20.08,20.81,36,1,36,15   9  12,78,2.42E+01
18,interference,interference,4,28,1,3/5/15 18:52,1.58E+01,1.20E+00,10,1,21.3,22.1,30,1,30,17  12   1,92,2.54E+01
18,interference,interference,4,29,1,3/5/15 18:52,1.78E+01,1.20E+00,11,0,30,30.17,-1,1,41,6  17  18,84,3.37E+01
18,interference,interference,4,30,1,3/5/15 18:52,1.58E+01,1.20E+00,10,0,13.36,14.24,38,1,39,10  12  17,43,1.77E+01
18,interference,interference,4,31,1,3/5/15 18:52,1.40E+01,1.20E+00,9,1,8.5,9.32,34,1,34,9  14  11,35,1.29E+01
18,interference,interference,4,32,1,3/5/15 18:52,1.58E+01,1.20E+00,10,1,12.1,12.91,21,1,21,1   5  15,63,1.63E+01
18,stillhands,stillhands,1,1,0,3/5/15 18:11,3,1.20E+00,1,1,3.44,4.04,9,1,9,3  3  3,-1,1.26E+01
18,stillhands,stillhands,1,2,0,3/5/15 18:11,3,1.20E+00,1,1,2.9,3.49,4,1,4,2  1  1,-1,9.78E+00
18,stillhands,stillhands,1,3,0,3/5/15 18:11,3,1.20E+00,1,0,2.38,3.09,6,1,7,2  1  4,-1,9.51E+00
18,stillhands,stillhands,1,4,0,3/5/15 18:11,3,1.20E+00,1,1,3,3.63,5,1,5,1  1  3,-1,9.99E+00
18,stillhands,stillhands,1,5,0,3/5/15 18:11,2.30E+00,1.20E+00,2,1,3.82,4.39,5,1,5,2  2  1,-1,1.05E+01
18,stillhands,stillhands,1,6,0,3/5/15 18:11,3.74E+00,1.20E+00,3,1,0.98,1.68,10,1,10,3  2  5,-1,8.17E+00
18,stillhands,stillhands,1,7,0,3/5/15 18:11,5.28E+00,1.20E+00,4,1,4.81,5.49,11,1,11,2  5  4,-1,1.20E+01
18,stillhands,stillhands,1,8,0,3/5/15 18:11,6.90E+00,1.20E+00,5,1,3.31,4.21,19,1,19,7  7  5,-1,1.09E+01
18,stillhands,stillhands,1,9,0,3/5/15 18:11,8.59E+00,1.20E+00,6,1,7.77,8.6,18,1,18,6  9  3,-1,1.51E+01
18,stillhands,stillhands,1,10,0,3/5/15 18:11,1.03E+01,1.20E+00,7,1,3.03,3.84,17,1,17,7  1  9,-1,1.04E+01
18,stillhands,stillhands,1,11,0,3/5/15 18:11,1.21E+01,1.20E+00,8,1,4.81,5.61,19,1,19,7   1  11,-1,1.23E+01
18,stillhands,stillhands,1,12,0,3/5/15 18:11,1.40E+01,1.20E+00,9,1,8.98,9.73,32,1,32,9  10  13,-1,1.65E+01
18,stillhands,stillhands,1,13,0,3/5/15 18:11,1.58E+01,1.20E+00,10,0,16.08,16.87,33,1,37,16  10  11,-1,2.36E+01
18,stillhands,stillhands,1,14,0,3/5/15 18:11,1.40E+01,1.20E+00,9,1,3.75,4.61,27,1,27,7  14   6,-1,1.14E+01
18,stillhands,stillhands,1,15,0,3/5/15 18:11,1.58E+01,1.20E+00,10,1,7.28,8.02,30,1,30,15   4  11,-1,1.48E+01
18,stillhands,stillhands,1,16,0,3/5/15 18:11,1.78E+01,1.20E+00,11,0,6.41,7.26,28,1,27,5  17   5,-1,1.41E+01
18,stillhands,stillhands,1,17,0,3/5/15 18:11,1.58E+01,1.20E+00,10,1,12.87,13.57,36,1,36,10  17   9,-1,2.03E+01
18,stillhands,stillhands,1,18,0,3/5/15 18:11,1.78E+01,1.20E+00,11,0,9.05,9.78,32,1,31,9   4  18,-1,1.65E+01
18,stillhands,stillhands,1,19,0,3/5/15 18:11,1.58E+01,1.20E+00,10,0,7.07,7.71,33,1,32,15   7  10,-1,1.44E+01
18,stillhands,stillhands,1,20,0,3/5/15 18:11,1.40E+01,1.20E+00,9,0,16.33,17.36,27,1,28,14   1  13,-1,2.41E+01
18,stillhands,stillhands,1,21,0,3/5/15 18:11,1.21E+01,1.20E+00,8,1,8.8,9.71,27,1,27,12   5  10,-1,1.63E+01
18,stillhands,stillhands,1,22,0,3/5/15 18:11,1.40E+01,1.20E+00,9,1,12.61,13.38,24,1,24,14   9   1,-1,2.00E+01
18,stillhands,stillhands,1,23,0,3/5/15 18:11,1.58E+01,1.20E+00,10,0,7.06,7.94,29,1,39,15  13  11,-1,1.48E+01
18,stillhands,stillhands,1,24,0,3/5/15 18:11,1.40E+01,1.20E+00,9,1,2.54,3.3,35,1,35,14  15   6,-1,1.03E+01
18,stillhands,stillhands,1,25,0,3/5/15 18:11,1.58E+01,1.20E+00,10,1,6.54,7.28,33,1,33,15   3  15,-1,1.41E+01
18,stillhands,stillhands,1,26,0,3/5/15 18:11,1.78E+01,1.20E+00,11,0,19.15,19.83,33,1,32,4  19   9,-1,2.66E+01
18,stillhands,stillhands,1,27,0,3/5/15 18:11,1.58E+01,1.20E+00,10,0,22.15,22.97,24,1,25,4   4  17,-1,2.98E+01
18,stillhands,stillhands,1,28,0,3/5/15 18:11,1.40E+01,1.20E+00,9,1,17.21,17.95,22,1,22,15   1   6,-1,2.46E+01
18,stillhands,stillhands,1,29,0,3/5/15 18:11,1.58E+01,1.20E+00,10,1,28.7,29.49,35,1,35,16  17   2,-1,3.62E+01
18,stillhands,stillhands,1,30,0,3/5/15 18:11,1.78E+01,1.20E+00,11,1,7.02,7.75,31,1,31,13  17   1,-1,1.46E+01
18,stillhands,stillhands,1,31,0,3/5/15 18:11,1.97E+01,1.20E+00,12,1,16.13,16.92,40,1,40,19   5  16,-1,2.37E+01
18,stillhands,stillhands,1,32,0,3/5/15 18:11,2.17E+01,1.20E+00,13,0,26.95,27.75,34,1,44,21   7  16,-1,3.47E+01
19,baseline,baseline,4,1,0,3/17/15 15:36,3,1.20E+00,1,1,0.56,1.05,6,1,6,1  4  1,-1,9.02E+00
19,baseline,baseline,4,2,0,3/17/15 15:36,3,1.20E+00,1,1,0.98,4.38,6,1,6,3  1  2,-1,1.07E+01
19,baseline,baseline,4,3,0,3/17/15 15:36,3,1.20E+00,1,1,2.34,2.79,8,1,8,2  3  3,-1,9.15E+00
19,baseline,baseline,4,4,0,3/17/15 15:36,2.30E+00,1.20E+00,2,1,2.36,2.73,5,1,5,1  2  2,-1,8.92E+00
19,baseline,baseline,4,5,0,3/17/15 15:36,3.74E+00,1.20E+00,3,1,0.84,1.38,11,1,11,5  2  4,-1,7.92E+00
19,baseline,baseline,4,6,0,3/17/15 15:36,5.28E+00,1.20E+00,4,1,1.72,2.61,13,1,13,4  4  5,-1,9.71E+00
19,baseline,baseline,4,7,0,3/17/15 15:36,6.90E+00,1.20E+00,5,1,1.64,2.43,17,1,17,5  7  5,-1,9.11E+00
19,baseline,baseline,4,8,0,3/17/15 15:36,8.59E+00,1.20E+00,6,1,1.56,2.27,15,1,15,9  5  1,-1,8.86E+00
19,baseline,baseline,4,9,0,3/17/15 15:36,1.03E+01,1.20E+00,7,1,2.4,3.04,26,1,26,10  11   5,-1,9.69E+00
19,baseline,baseline,4,10,0,3/17/15 15:36,1.21E+01,1.20E+00,8,1,1.76,2.51,19,1,19,6  11   2,-1,8.97E+00
19,baseline,baseline,4,11,0,3/17/15 15:36,1.40E+01,1.20E+00,9,1,5.87,6.53,34,1,34,6  15  13,-1,1.34E+01
19,baseline,baseline,4,12,0,3/17/15 15:36,1.58E+01,1.20E+00,10,0,8.63,9.27,25,1,24,1   8  15,-1,1.58E+01
19,baseline,baseline,4,13,0,3/17/15 15:36,1.40E+01,1.20E+00,9,1,1.18,1.96,27,1,27,13   9   5,-1,8.72E+00
19,baseline,baseline,4,14,0,3/17/15 15:36,1.58E+01,1.20E+00,10,1,1.38,2.02,32,1,32,5  11  16,-1,8.76E+00
19,baseline,baseline,4,15,0,3/17/15 15:36,1.78E+01,1.20E+00,11,1,4.52,5.23,36,1,36,13   4  19,-1,1.21E+01
19,baseline,baseline,4,16,0,3/17/15 15:36,1.97E+01,1.20E+00,12,1,2.66,3.3,41,1,41,21   7  13,-1,1.01E+01
19,baseline,baseline,4,17,0,3/17/15 15:36,2.17E+01,1.20E+00,13,1,8.03,8.93,38,1,38,12   4  22,-1,1.56E+01
19,baseline,baseline,4,18,0,3/17/15 15:36,2.37E+01,1.20E+00,14,1,3.44,4.12,59,1,59,23  12  24,-1,1.09E+01
19,baseline,baseline,4,19,0,3/17/15 15:36,2.58E+01,1.20E+00,15,0,6.09,6.85,89,1,66,27  19  20,-1,1.37E+01
19,baseline,baseline,4,20,0,3/17/15 15:36,2.37E+01,1.20E+00,14,1,4.23,4.99,51,1,51,25   8  18,-1,1.17E+01
19,baseline,baseline,4,21,0,3/17/15 15:36,2.58E+01,1.20E+00,15,1,3.23,3.87,48,1,48,27  12   9,-1,1.06E+01
19,baseline,baseline,4,22,0,3/17/15 15:36,2.79E+01,1.20E+00,16,0,16.38,17.17,51,1,61,15  27  19,-1,2.41E+01
19,baseline,baseline,4,23,0,3/17/15 15:36,2.58E+01,1.20E+00,15,1,5.08,5.82,63,1,63,25  18  20,-1,1.26E+01
19,baseline,baseline,4,24,0,3/17/15 15:36,2.79E+01,1.20E+00,16,1,4.56,5.25,59,1,59,29  17  13,-1,1.22E+01
19,baseline,baseline,4,25,0,3/17/15 15:36,3.00E+01,1.20E+00,17,1,4.73,6.29,50,1,50,7  12  31,-1,1.30E+01
19,baseline,baseline,4,26,0,3/17/15 15:36,3.21E+01,1.20E+00,18,1,3.74,4.47,76,1,76,30  33  13,-1,1.12E+01
19,baseline,baseline,4,27,0,3/17/15 15:36,3.42E+01,1.20E+00,19,1,1.33,2.14,60,1,60,3  22  35,-1,8.93E+00
19,baseline,baseline,4,28,0,3/17/15 15:36,3.64E+01,1.20E+00,20,1,4.94,5.73,84,1,84,34  15  35,-1,1.26E+01
19,baseline,baseline,4,29,0,3/17/15 15:36,3.86E+01,1.20E+00,21,1,6.62,7.43,62,1,62,6  18  38,-1,1.42E+01
19,baseline,baseline,4,30,0,3/17/15 15:36,4.08E+01,1.20E+00,22,1,1.77,2.53,75,1,75,40   3  32,-1,9.10E+00
19,baseline,baseline,4,31,0,3/17/15 15:36,4.31E+01,1.20E+00,23,0,7.11,7.87,94,1,95,44  37  14,-1,1.50E+01
19,baseline,baseline,4,32,0,3/17/15 15:36,4.08E+01,1.20E+00,22,1,2.47,3.23,86,1,86,41  23  22,-1,1.01E+01
19,baseline,baseline,4,33,0,3/17/15 15:36,4.31E+01,1.20E+00,23,1,5.06,6.14,104,1,104,43  23  38,-1,1.31E+01
19,baseline,baseline,4,34,0,3/17/15 15:36,4.53E+01,1.20E+00,24,1,6.79,7.92,83,1,83,44   8  31,-1,1.46E+01
19,baseline,baseline,4,35,0,3/17/15 15:36,4.76E+01,1.20E+00,25,1,2.85,3.9,109,1,109,45  47  17,-1,1.09E+01
19,baseline,baseline,4,36,0,3/17/15 15:36,4.99E+01,1.20E+00,26,1,2.71,3.41,60,1,60,51   7   2,-1,9.91E+00
19,baseline,baseline,4,37,0,3/17/15 15:36,5.22E+01,1.20E+00,27,1,2.03,2.97,108,1,108,52   5  51,-1,9.75E+00
19,baseline,baseline,4,38,0,3/17/15 15:36,5.45E+01,1.20E+00,28,1,1.95,2.93,107,1,107,21  56  30,-1,9.84E+00
19,baseline,baseline,4,39,0,3/17/15 15:36,5.69E+01,1.20E+00,29,1,20.74,21.72,133,1,133,18  57  58,-1,2.88E+01
19,baseline,baseline,4,40,0,3/17/15 15:36,5.92E+01,1.20E+00,30,1,4.56,5.18,99,1,99,58   5  36,-1,1.21E+01
19,baseline,baseline,4,41,0,3/17/15 15:36,6.16E+01,1.20E+00,31,1,5.02,5.96,133,1,133,38  61  34,-1,1.30E+01
19,baseline,baseline,4,42,0,3/17/15 15:36,6.40E+01,1.20E+00,32,1,6.07,7.25,133,1,133,53  16  64,-1,1.43E+01
19,blindfold,blindfold,1,1,0,3/17/15 14:59,3,1.20E+00,1,1,2.78,3.31,7,1,7,2  3  2,-1,1.14E+01
19,blindfold,blindfold,1,2,0,3/17/15 14:59,3,1.20E+00,1,1,1.56,2.02,5,1,5,2  1  2,-1,8.22E+00
19,blindfold,blindfold,1,3,0,3/17/15 14:59,3,1.20E+00,1,1,1.17,1.66,6,1,6,1  2  3,-1,7.97E+00
19,blindfold,blindfold,1,4,0,3/17/15 14:59,2.30E+00,1.20E+00,2,1,1.62,2.06,4,1,4,1  1  2,-1,8.32E+00
19,blindfold,blindfold,1,5,0,3/17/15 14:59,3.74E+00,1.20E+00,3,1,1.47,1.91,8,1,8,2  2  4,-1,8.20E+00
19,blindfold,blindfold,1,6,0,3/17/15 14:59,5.28E+00,1.20E+00,4,1,0.7,1.27,11,1,11,3  2  6,-1,7.67E+00
19,blindfold,blindfold,1,7,0,3/17/15 14:59,6.90E+00,1.20E+00,5,1,2.4,3.15,18,1,18,8  3  7,-1,9.67E+00
19,blindfold,blindfold,1,8,0,3/17/15 14:59,8.59E+00,1.20E+00,6,1,1.46,2.03,22,1,22,6  7  9,-1,8.72E+00
19,blindfold,blindfold,1,9,0,3/17/15 14:59,1.03E+01,1.20E+00,7,1,1.35,1.91,22,1,22,2  11   9,-1,8.33E+00
19,blindfold,blindfold,1,10,0,3/17/15 14:59,1.21E+01,1.20E+00,8,1,1.64,2.28,32,1,32,12  12   8,-1,8.69E+00
19,blindfold,blindfold,1,11,0,3/17/15 14:59,1.40E+01,1.20E+00,9,1,1.6,2.31,31,1,31,13  15   3,-1,9.10E+00
19,blindfold,blindfold,1,12,0,3/17/15 14:59,1.58E+01,1.20E+00,10,1,1.53,2.31,39,1,39,16  10  13,-1,9.01E+00
19,blindfold,blindfold,1,13,0,3/17/15 14:59,1.78E+01,1.20E+00,11,1,4.59,5.28,33,1,33,3  18  12,-1,1.19E+01
19,blindfold,blindfold,1,14,0,3/17/15 14:59,1.97E+01,1.20E+00,12,1,7.19,7.86,47,1,47,19  15  13,-1,1.48E+01
19,blindfold,blindfold,1,15,0,3/17/15 14:59,2.17E+01,1.20E+00,13,1,2.14,2.75,35,1,35,9  22   4,-1,9.57E+00
19,blindfold,blindfold,1,16,0,3/17/15 14:59,2.37E+01,1.20E+00,14,1,2.81,3.46,34,1,34,1  25   8,-1,1.00E+01
19,blindfold,blindfold,1,17,0,3/17/15 14:59,2.58E+01,1.20E+00,15,1,4.51,5.27,39,1,39,11   3  25,-1,1.20E+01
19,blindfold,blindfold,1,18,0,3/17/15 14:59,2.79E+01,1.20E+00,16,1,5.13,5.97,67,1,67,27  12  28,-1,1.27E+01
19,blindfold,blindfold,1,19,0,3/17/15 14:59,3.00E+01,1.20E+00,17,1,1.41,2.07,40,1,40,5  30   5,-1,8.74E+00
19,blindfold,blindfold,1,20,0,3/17/15 14:59,3.21E+01,1.20E+00,18,1,1.4,2.07,62,1,62,25   6  31,-1,8.94E+00
19,blindfold,blindfold,1,21,0,3/17/15 14:59,3.42E+01,1.20E+00,19,1,1.53,2.3,57,1,57,34   6  17,-1,9.23E+00
19,blindfold,blindfold,1,22,0,3/17/15 14:59,3.64E+01,1.20E+00,20,1,4.14,4.72,55,1,55,16  37   2,-1,1.15E+01
19,blindfold,blindfold,1,23,0,3/17/15 14:59,3.86E+01,1.20E+00,21,1,1.88,2.57,94,1,94,31  39  24,-1,9.61E+00
19,blindfold,blindfold,1,24,0,3/17/15 14:59,4.08E+01,1.20E+00,22,0,13.61,14.5,96,1,95,40  19  36,-1,2.13E+01
19,blindfold,blindfold,1,25,0,3/17/15 14:59,3.86E+01,1.20E+00,21,1,3.56,4.38,113,1,113,39  40  34,-1,1.11E+01
19,blindfold,blindfold,1,26,0,3/17/15 14:59,4.08E+01,1.20E+00,22,1,7.28,7.95,79,1,79,37  41   1,-1,1.47E+01
19,blindfold,blindfold,1,27,0,3/17/15 14:59,4.31E+01,1.20E+00,23,1,7.88,8.81,103,1,103,33  28  42,-1,1.56E+01
19,blindfold,blindfold,1,28,0,3/17/15 14:59,4.53E+01,1.20E+00,24,1,1.85,2.51,62,1,62,44   7  11,-1,9.29E+00
19,blindfold,blindfold,1,29,0,3/17/15 14:59,4.76E+01,1.20E+00,25,1,1.93,2.58,59,1,59,3   8  48,-1,9.11E+00
19,blindfold,blindfold,1,30,0,3/17/15 14:59,4.99E+01,1.20E+00,26,1,6.56,7.27,72,1,72,49  14   9,-1,1.42E+01
19,blindfold,blindfold,1,31,0,3/17/15 14:59,5.22E+01,1.20E+00,27,1,0.94,1.96,107,1,107,29  51  27,-1,8.75E+00
19,blindfold,blindfold,1,32,0,3/17/15 14:59,5.45E+01,1.20E+00,28,0,6.21,6.86,86,1,89,13  55  21,-1,1.39E+01
19,blindfold,blindfold,1,33,0,3/17/15 14:59,5.22E+01,1.20E+00,27,1,4.84,5.91,111,1,111,53   9  49,-1,1.28E+01
19,blindfold,blindfold,1,34,0,3/17/15 14:59,5.45E+01,1.20E+00,28,1,6.69,7.9,142,1,142,33  55  54,-1,1.49E+01
19,blindfold,blindfold,1,35,0,3/17/15 14:59,5.69E+01,1.20E+00,29,1,6.15,7.4,103,1,103,15  31  57,-1,1.45E+01
19,blindfold,blindfold,1,36,0,3/17/15 14:59,5.92E+01,1.20E+00,30,0,12.23,13.28,150,1,160,59  47  54,-1,2.03E+01
19,blindfold,blindfold,1,37,0,3/17/15 14:59,5.69E+01,1.20E+00,29,0,11.6,12.51,112,1,132,57  27  48,-1,1.95E+01
19,blindfold,blindfold,1,38,0,3/17/15 14:59,5.45E+01,1.20E+00,28,1,3.04,3.81,116,1,116,26  54  36,-1,1.08E+01
19,blindfold,blindfold,1,39,0,3/17/15 14:59,5.69E+01,1.20E+00,29,1,3.99,4.74,86,1,86,19  11  56,-1,1.16E+01
19,blindfold,blindfold,1,40,0,3/17/15 14:59,5.92E+01,1.20E+00,30,1,3.18,4.14,104,1,104,17  27  60,-1,1.11E+01
19,blindfold,blindfold,1,41,0,3/17/15 14:59,6.16E+01,1.20E+00,31,1,5.73,7.62,129,1,129,35  63  31,-1,1.46E+01
19,blindfold,blindfold,1,42,0,3/17/15 14:59,6.40E+01,1.20E+00,32,1,0.65,1.62,109,1,109,65  35   9,-1,8.62E+00
19,blindfold,blindfold,1,43,0,3/17/15 14:59,6.64E+01,1.20E+00,33,1,7.82,8.85,135,1,135,15  53  67,-1,1.59E+01
19,interference,interference,2,1,1,3/17/15 15:12,3,1.20E+00,1,1,7.72,8.46,5,1,5,3  1  1,97,1.24E+01
19,interference,interference,2,1,1,3/17/15 15:14,3,1.20E+00,1,1,2.77,3.32,5,1,5,2  1  2,98,7.64E+00
19,interference,interference,2,2,1,3/17/15 15:14,3,1.20E+00,1,1,2.78,3.34,7,1,7,3  3  1,100,6.47E+00
19,interference,interference,2,3,1,3/17/15 15:14,3,1.20E+00,1,1,2.66,3.19,8,1,8,2  2  4,100,6.22E+00
19,interference,interference,2,4,1,3/17/15 15:14,2.30E+00,1.20E+00,2,1,2.89,3.41,5,1,5,2  1  2,99,6.34E+00
19,interference,interference,2,5,1,3/17/15 15:14,3.74E+00,1.20E+00,3,1,3.01,3.55,7,1,7,2  1  4,99,6.71E+00
19,interference,interference,2,6,1,3/17/15 15:14,5.28E+00,1.20E+00,4,1,3.38,4.02,9,1,9,4  3  2,95,7.25E+00
19,interference,interference,2,7,1,3/17/15 15:14,6.90E+00,1.20E+00,5,1,2.6,3.43,19,1,19,7  7  5,101,6.90E+00
19,interference,interference,2,8,1,3/17/15 15:14,8.59E+00,1.20E+00,6,1,4.44,5.27,18,1,18,8  4  6,101,8.56E+00
19,interference,interference,2,9,1,3/17/15 15:14,1.03E+01,1.20E+00,7,1,2.95,3.72,19,1,19,4   5  10,97,7.11E+00
19,interference,interference,2,10,1,3/17/15 15:14,1.21E+01,1.20E+00,8,1,4.37,5.09,26,1,26,12   9   5,100,8.47E+00
19,interference,interference,2,11,1,3/17/15 15:14,1.40E+01,1.20E+00,9,1,6.17,8.26,28,1,28,1  12  15,99,1.16E+01
19,interference,interference,2,12,1,3/17/15 15:14,1.58E+01,1.20E+00,10,1,6.36,7.03,35,1,35,16  13   6,97,1.06E+01
19,interference,interference,2,13,1,3/17/15 15:14,1.78E+01,1.20E+00,11,1,5.8,6.62,30,1,30,12  17   1,97,9.96E+00
19,interference,interference,2,14,1,3/17/15 15:14,1.97E+01,1.20E+00,12,1,5.77,6.48,44,1,44,9  16  19,100,1.00E+01
